,id,title,rating,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
1675,491418,Instant Family,7.537,2676,Released,2018-11-16,120989656,118,False,/mLHApYe5zuYb5UE0PWzkkgjMgmG.jpg,48000000,tt7401588,en,Instant Family,"When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",21.868,/xYV1mODz99w7AjKDSQ7h2mzZhVe.jpg,"Just add chaos, laughter, awkwardness, mistakes, love...",Comedy,"Closest to the Hole Productions, Leverage Entertainment, Paramount",United States of America,English,"court case, social worker, adoption, based on true story, parenting, foster family, amusement park, lgbt, substance abuse, family dog"
1676,968,Dog Day Afternoon,7.836,2675,Released,1975-09-21,46665856,125,False,/m10uqk0HI5JcITAbxNJIIiGA8HP.jpg,1800000,tt0072890,en,Dog Day Afternoon,"Based on the true story of would-be Brooklyn bank robbers John Wojtowicz and Salvatore Naturale. Sonny and Sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. As Sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus.",18.585,/3mYy8sLQWMS8tVHcac6T8sWHA6D.jpg,"Anything can happen during the dog days of summer. On August 22nd, 1972, everything did.","Crime, Drama, Thriller","Artists Entertainment Complex, Warner Bros. Pictures",United States of America,English,"new york city, police, hostage, bank, fbi, heist, bank robbery, brooklyn, new york city, bank cashier, car procession, attica, unhappy marriage, based on magazine, newspaper or article, dramatic, audacious"
1683,149870,The Wind Rises,7.781,2662,Released,2013-07-20,117932401,126,False,/zZiflZpuaZerugtfdyXcg6dcylD.jpg,30000000,tt2013293,ja,風立ちぬ,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",32.844,/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg,We must live.,"Drama, Animation, War","Studio Ghibli, Nippon Television Network Corporation, dentsu, Hakuhodo DY Media Partners, The Walt Disney Company (Japan), d-rights, TOHO",Japan,"French, German, Italian, Japanese","japan, airplane, flying, world war ii, earthquake, biography, great depression, pacific war, love, tuberculosis, adult animation, anime"
1686,551332,The Two Popes,7.51,2658,Released,2019-11-27,232638,125,False,/mHz65gYQ3SmkQH3GKWSKWUkK5zW.jpg,0,tt8404614,en,The Two Popes,"Frustrated with the direction of the church, Cardinal Bergoglio requests permission to retire in 2012 from Pope Benedict. Instead, facing scandal and self-doubt, the introspective Pope Benedict summons his harshest critic and future successor to Rome to reveal a secret that would shake the foundations of the Catholic Church.",10.329,/4d4mTSfDIFIbUbMLUfaKodvxYXA.jpg,,"Drama, Comedy, History",Rideback,United States of America,"English, French, German, Italian, Latin, Portuguese, Spanish","vatican, pope, based on true story, catholic, catholicism, cardinal, conclave, papal conclave, sistine chapel, two-hander"
1689,43949,Flipped,7.98,2654,Released,2010-08-06,1755212,89,False,/xBSwwkAYl9h8QVG2OxNpSaSgJwr.jpg,14000000,tt0817177,en,Flipped,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",32.9,/6zDYFigohwncqFL00MKbFV01dWb.jpg,You never forget your first love.,"Romance, Drama",Reiner / Greisman Productions,United States of America,English,"based on novel or book, shyness, family relationships, unrequited love, neighbor, teenage boy, first crush, young love, opposites attract, multiple perspectives, 1950s, 1960s, based on young adult novel"
1690,152742,The Best Offer,7.834,2653,Released,2013-01-01,19255873,131,False,/4EdN5rIT43xcqi4IVRrhxiDOz6z.jpg,13500000,tt1924396,it,La migliore offerta,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",18.711,/yfbsINSfotAHaeWKJbfsVKSckvq.jpg,A Master of Possession. A Crime of Obsession,"Drama, Romance, Crime","Regione Lazio, PACO Cinematografica, Business Location Sudtirol Alto Adige, Friuli Venezia Giulia Film Commission, UniCredit Group",Italy,English,"painting, auctioneer, confidence game, fine art, honey pot"
1711,7214,Coach Carter,7.566,2627,Released,2005-01-14,76669806,136,False,/n4CvA50GBtIPrSqCl8nMNZCliYI.jpg,30000000,tt0393162,en,Coach Carter,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",33.291,/y3HOTTyM5nLsdUzXFtFCohG28qj.jpg,It begins on the street. It ends here.,"Drama, History","Paramount, MTV Films, Tollin/Robbins Productions","Germany, United States of America",English,"high school, scholarship, sports, black people, violence in schools, authoritarian education, basketball, teacher, teachers and students"
1712,205,Hotel Rwanda,7.718,2626,Released,2004-03-04,38000000,121,False,/ljEdpkceJ9b3TEcTVQISS0Goft0.jpg,17500000,tt0395169,en,Hotel Rwanda,"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives.",20.47,/p3pHw85UMZPegfMZBA6dZ06yarm.jpg,"When the world closed its eyes, he opened his arms.","Drama, History, War","Sixth Sense Productions, United Artists, Lions Gate Films, Miracle Pictures, Inside Track Films, Mikado Film, Endgame Entertainment","Italy, South Africa, United Kingdom, United States of America","English, French","rwanda, refugee, refugee camp, militia, rwandan genocide, murder, slaughter, dead body, atrocity, african, cruelty, genocide, united nations, death"
1725,309809,The Little Prince,7.605,2605,Released,2015-07-29,97571250,108,False,/ugXEDHKGNUAp1ma4x7JOUCSmAXs.jpg,64000000,tt1754656,en,The Little Prince,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",18.241,/je5Z7gbFTzrs3FPHINo9yGiHoVo.jpg,Growing up isn't the problem... forgetting is.,"Adventure, Animation, Fantasy, Family","Orange Studio, ON Animation Studios, Canal+, CNC, LPPTV, M6 Films, On Entertainment, Paramount, Lucky Red, Paramount Animation",France,English,"airplane, parent child relationship, philosophy, dystopia, utopia, little boy, old man, growing up, stop motion, neighbor, school, little girl, based on children's book, social differences"
1738,501929,The Mitchells vs. the Machines,7.937,2583,Released,2021-04-22,0,110,False,/6ydGnzbo8s4yRNqQWPAvVSiNU8N.jpg,75000000,tt7979580,en,The Mitchells vs. the Machines,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",31.019,/mI2Di7HmskQQ34kz0iau6J1vr70.jpg,Saving the world can be a trip.,"Animation, Adventure, Comedy","Lord Miller, Columbia Pictures, Sony Pictures Animation, One Cool Film Production","Hong Kong, United States of America",English,"man vs machine, technology, dysfunctional family, family relationships, family drama, father daughter conflict, evil robot"
1741,431693,Spies in Disguise,7.635,2581,Released,2019-12-04,171616764,102,False,/uG1v9Hk1XKICd6IJChRR20mBh8i.jpg,100000000,tt5814534,en,Spies in Disguise,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",20.917,/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,Super Spy. Super Fly.,"Animation, Action, Adventure, Comedy, Family","Chernin Entertainment, Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox",United States of America,English,"inventor, spy, pigeon, save the planet"
1742,71859,We Need to Talk About Kevin,7.558,2581,Released,2011-09-28,10765283,113,False,/k7lwdrpZ92BDahx6TLdkPE65cpJ.jpg,7000000,tt1242460,en,We Need to Talk About Kevin,"After her son Kevin commits a horrific act, troubled mother Eva reflects on her complicated relationship with her disturbed son as he grew from a toddler into a teenager.",21.356,/auAmiRmbBQ5QIYGpWgcGBoBQY3b.jpg,,"Drama, Thriller","BBC Film, Independent, UK Film Council, Footprint Investment Fund, Piccadilly Pictures, Lipsync Productions, Artina Films, Rockinghorse Films, Caemhan, Panaramic, Beryl Betty, Atlantic Swiss Productions, Oscilloscope","United States of America, United Kingdom",English,"based on novel or book, psychopath, mass murder, pregnancy, violence in schools, robin hood, connecticut, flashback, sociopath, murder, massacre, suburb, parenting, killing spree, prison visit, bow and arrow, school shooting, evil child, woman director, small community, teenage killer, mother son relationship, independent film, teenager"
1749,975,Paths of Glory,8.281,2569,Released,1957-10-25,0,88,False,/3G9YiVm0bQB1XyyyiDzfeNCiFLw.jpg,935000,tt0050825,en,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,21.789,/l2IY0gOHHmCWM90LjteFssxIV1G.jpg,It explodes in the no-man's land no picture ever dared cross before!,"Drama, War","United Artists, Bryna Productions",United States of America,"English, Latin, German","army, france, based on novel or book, general, germany, world war i, patriotism, cowardice, idealism, idealist, black and white, soldier, anti war, 1910s, fighting the system"
1753,51739,The Secret World of Arrietty,7.645,2561,Released,2010-07-16,149480483,94,False,/7Z7WVzJsSReG8B0CaPk0bvWD7tK.jpg,23000000,tt1568921,ja,借りぐらしのアリエッティ,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",30.44,/xLkyM2Vt3yqlttnql02uXt0lemy.jpg,Do not be seen by humans. That's been the law of children of the underfloor.,"Fantasy, Animation, Family","Studio Ghibli, Hakuhodo DY Media Partners, Mitsubishi Shoji, dentsu, TOHO, Nippon Television Network Corporation, Wild Bunch, The Walt Disney Company (Japan), Walt Disney Pictures","France, Japan, United States of America",Japanese,"based on novel or book, cat, forest, based on children's book, little people, dollhouse, anime"
1757,610150,Dragon Ball Super: Super Hero,7.917,2552,Released,2022-06-11,86562140,99,False,/uR0FopHrAjDlG5q6PZB07a1JOva.jpg,0,tt14614892,ja,ドラゴンボール超 スーパーヒーロー,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",85.407,/pi0iZOEHeA3ih4p1IwAG4x2DZNH.jpg,A super awakening and calamity is born.,"Animation, Science Fiction, Action","Toei Animation, Shueisha, Fuji Television Network, Bandai Namco Entertainment, Bird Studios, Toei Company",Japan,Japanese,"android, sequel, attack, based on manga, fighting, aftercreditsstinger, duringcreditsstinger, anime"
1766,3175,Barry Lyndon,8.007,2537,Released,1975-12-18,198992,185,False,/okdg55jhsr9k1F2lxsZoQncrLZL.jpg,11000000,tt0072684,en,Barry Lyndon,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.",19.26,/dOJtBSyI30wWc08UmyEKLsu4Rfk.jpg,At long last Redmond Barry became a gentleman—and that was his tragedy.,"Drama, Romance, War","Hawk Films, Peregrine, Warner Bros. Pictures","United Kingdom, United States of America","German, French, English","epic, based on novel or book, gambling, fencing, palace, british army, debt, duel, ireland, british soldier, 18th century, pistol duel, seven years war, nobility, prussia"
1767,265177,Mommy,8.251,2534,Released,2014-09-19,3494070,138,False,/dIHezuC3AmylT8mkXQiWSjz2wJR.jpg,4900000,tt3612616,fr,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",16.999,/u5jbTMqze9U2nEhfFJmtDXxc89m.jpg,,Drama,"Metafilms, Sons of Manual",Canada,"French, English","canada, parent child relationship, karaoke, quebec, dysfunctional family, coming of age, single mother, juvenile delinquent, mental illness, dream sequence, institutionalization, oedipus complex, behavioral disorders, mother son relationship"
1770,10734,Escape from Alcatraz,7.526,2529,Released,1979-06-22,43004381,113,False,/1JmJFRgYdQc8v0PsGVARCjbGHdf.jpg,8000000,tt0079116,en,Escape from Alcatraz,"San Francisco Bay, January 18, 1960. Frank Lee Morris is transferred to Alcatraz, a maximum security prison located on a rocky island. Although no one has ever managed to escape from there, Frank and other inmates begin to carefully prepare an escape plan.",23.501,/uORr2GXQnyqgBOg6tVsRCJD2qxc.jpg,No one has ever escaped from Alcatraz… and no one ever will!,"Drama, Thriller","Paramount, Malpaso Productions",United States of America,English,"prison, island, based on novel or book, san francisco, california, alcatraz prison, prison warden, based on true story, prison escape, 1960s, escape plan"
1799,976573,Elemental,7.757,2467,Released,2023-06-14,486797988,102,False,/4fLZUr1e65hKPPVw0R3PmKFKxj1.jpg,200000000,tt15789038,en,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",1008.942,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,Opposites react.,"Animation, Comedy, Family, Fantasy, Romance","Walt Disney Pictures, Pixar",United States of America,English,"fire, computer animation, duringcreditsstinger, elements, water, city, hopeful"
1800,665,Ben-Hur,7.87,2465,Released,1959-11-18,164000000,222,False,/sU3gFo7Gn67zjtKXIvzJ4omcUbH.jpg,15000000,tt0052618,en,Ben-Hur,"In 25 AD, Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners.  Three years later and freed by a grateful Roman galley commander whom he has rescued from drowning, he becomes an expert charioteer for Rome, all the while plotting to return to Judea, find and rescue his family, and avenge himself on his former friend.  All the while, the form and work of Jesus move in the background of his life...",33.33,/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg,The entertainment experience of a lifetime!,"Action, Drama, History, Adventure",Metro-Goldwyn-Mayer,United States of America,English,"epic, governor, middle east, based on novel or book, roman empire, politics, christianity, jew persecution, jewish life, roman, miracle, jerusalem, israel, prince, chariot race, leprosy, redemption, religious conversion, ancient rome, gay interest, love, friends, remake, revenge, judaism, religion, historical fiction, period drama, dungeon, galley, hatred, sheikh, sea battle, jewish family, galley slave, false inprisonment, childhood sweetheart, salvation, 1st century, jesus christ, judea, subjugated people"
1801,555604,Guillermo del Toro's Pinocchio,8.179,2464,Released,2022-11-09,0,117,False,/2JeIqOdSM5nC1SQmuhUOfj3iB1U.jpg,35000000,tt1488589,en,Guillermo del Toro's Pinocchio,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",53.57,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,Love will give you life.,"Animation, Fantasy, Drama, Music","The Jim Henson Company, ShadowMachine, Double Dare You Productions",United States of America,English,"based on novel or book, italy, fascism, greed, woodcutter, musical, puppet, benito mussolini, stop motion, dark fantasy, duringcreditsstinger, 1940s, wooden dummy, live action remake, pinocchio"
1803,786,Almost Famous,7.501,2459,Released,2000-09-15,47386287,124,False,/AqLtFRKVX2G0ghMnMnQoSGan4pY.jpg,60000000,tt0181875,en,Almost Famous,"In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band, Stillwater.",21.371,/3rrkyLYbgLj84AYvjhdcJot4JPx.jpg,Experience it. Enjoy it. Just don't fall for it.,"Drama, Music","Columbia Pictures, Vinyl Films, DreamWorks Pictures",United States of America,English,"hotel room, concert, rock 'n' roll, stewardess, drug addiction, san diego, california, overdose, groupie, music journalist, heavy metal, based on true story, swimming pool, coming of age, promiscuity, on the road, domineering mother, reconciliation, semi autobiographical, innocence lost, bus trip, aspiring writer, teenager"
1810,319,True Romance,7.54,2456,Released,1993-09-09,12600000,120,False,/3jgmgTdLKvAJwKDfFySz8qh3FAM.jpg,12500000,tt0108399,en,True Romance,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",30.742,/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,"Stealing, cheating, killing. Who said romance was dead?","Action, Crime, Romance","Morgan Creek, Davis Films, August Entertainment, Warner Bros. Pictures","France, United States of America","English, Italian","hotel, parent child relationship, movie business, detective, mexican standoff, pimp, cocaine, ex-cop, love, murder, on the run, mafia, comic book shop, los angeles, california, drugs, detroit, michigan, illegal prostitution, sicilian, gun violence, aspiring actor, neo-noir, graphic violence"
1816,228326,The Book of Life,7.533,2444,Released,2014-10-01,97437106,95,False,/nlG452icactoT6hbqECbSEVfGII.jpg,50000000,tt2262227,en,The Book of Life,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",46.433,/aotTZos5KswgCryEzx2rlOjFsm1.jpg,A blast of fun.,"Animation, Adventure, Comedy, Family, Fantasy","Reel FX Creative Studios, 20th Century Fox Animation, Chatrone",United States of America,English,"mexico, bullfighting, love triangle, afterlife, day of the dead, overcoming fears"
1821,19,Metropolis,8.153,2430,Released,1927-02-06,650422,149,False,/r8pUcom5Mw8igtBpj3AHSAUvH0R.jpg,1300000,tt0017136,de,Metropolis,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",22.817,/pxbGZewX327IbTvrCVRJgcLJTSQ.jpg,There can be no understanding between the hands and the brain unless the heart acts as mediator.,"Drama, Science Fiction",UFA,Germany,No Language,"future, metropolis, class society, man vs machine, underground world, tower of babel, based on novel or book, inventor, dystopia, delirium, mad scientist, prophet, steampunk, grim reaper, robot, destruction, silent film, expressionism, seven deadly sins, depravity, mob justice, downtrodden, saviour, social unrest, german expressionism, mediator"
1828,308369,Me and Earl and the Dying Girl,7.542,2415,Released,2015-06-12,0,105,False,/4sOeeDX9uBteu81ty2bcdbzU933.jpg,0,tt2582496,en,Me and Earl and the Dying Girl,"Greg is coasting through senior year of high school as anonymously as possible, avoiding social interactions like the plague while secretly making spirited, bizarre films with Earl, his only friend. But both his anonymity and friendship threaten to unravel when his mother forces him to befriend a classmate with leukemia.",9.649,/eLjS2bLMjln2n2I73Xu6TaANPDZ.jpg,A Little Friendship Never Killed Anyone.,"Drama, Comedy","Indian Paintbrush, Rhode Island Ave. Productions",United States of America,English,"high school, tattoo, based on novel or book, parody, leukemia, coming of age, friends, cancer, teenage boy, high school student, pittsburgh, pennsylvania, based on young adult novel, teenager"
1829,10637,Remember the Titans,7.627,2415,Released,2000-09-29,136706683,113,False,/cMUReq46MSz6WWsdW1Gu8oecJlc.jpg,30000000,tt0210945,en,Remember the Titans,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",25.374,/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,History is written by the winners.,Drama,"Jerry Bruckheimer Films, Run It Up Productions Inc., Technical Black, Walt Disney Pictures",United States of America,English,"high school, friendship, sports, ku klux klan, politics, american football, 1970s, trainer, race politics, civil rights, apartheid, racial segregation, based on true story, racist, high school sports, coaction, racial tension, xenophobia, virginia, head coach"
1846,1580,Rope,7.967,2389,Released,1948-03-11,2200000,81,False,/81LX4wktTXWEXjLNlkHTmJm7tRu.jpg,1500000,tt0040746,en,Rope,Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.,21.24,/gr2HoDd05E5F0b8KDXf0hGbYvUr.jpg,The guest who's dead on time.,"Thriller, Crime, Drama","Transatlantic Pictures, Warner Bros. Pictures",United States of America,English,"philosophy, banquet, footlocker, rope, strangle, based on play or musical, gay interest, murder, technicolor, dinner party, academia, one location, gay theme, homosexual subtext, gay killer, nietzsche, restricted setting, the perfect murder, the perfect crime, playing god"
1860,696374,Gabriel's Inferno,8.449,2364,Released,2020-05-29,0,122,False,/w2uGvCpMtvRqZg6waC1hvLyZoJa.jpg,0,tt11316854,en,Gabriel's Inferno,"An intriguing and sinful exploration of seduction, forbidden love, and redemption, Gabriel's Inferno is a captivating and wildly passionate tale of one man's escape from his own personal hell as he tries to earn the impossible--forgiveness and love.",12.354,/oyG9TL7FcRP4EZ9Vid6uKzwdndz.jpg,,"Romance, Drama",PassionFlix,United States of America,English,
1861,595,To Kill a Mockingbird,8.002,2363,Released,1962-12-20,13129846,129,False,/mbJIERhLu25fyZb8DQIq1JN3AOR.jpg,2000000,tt0056592,en,To Kill a Mockingbird,"Scout Finch, 6, and her older brother Jem live in sleepy Maycomb, Alabama, spending much of their time with their friend Dill and spying on their reclusive and mysterious neighbor, Boo Radley. When Atticus, their widowed father and a respected lawyer, defends a black man named Tom Robinson against fabricated rape charges, the trial and tangent events expose the children to evils of racism and stereotyping.",25.426,/gZycFUMLx2110dzK3nBNai7gfpM.jpg,A father must expose his children to a small town's outraged passions… and can only protect them with his love.,Drama,"Pakula-Mulligan, Brentwood Productions",United States of America,"English, German","right and justice, sibling relationship, based on novel or book, court case, court, isolation, becoming an adult, falsely accused, black people, arbitrary law, alabama, socially deprived family, defence, tree house, farm worker, intolerance, exclusion, racism, child, 1930s, courtroom drama, based on young adult novel"
1879,638,Lost Highway,7.583,2343,Released,1997-01-15,3756869,134,False,/69vunP9jK3AF22oUItfuUeI8Ohs.jpg,15000000,tt0116922,en,Lost Highway,"A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgängers, and an impossible transformation inside a prison cell.",33.257,/5POhfNeFPIi4VUNwCTaK85sh98r.jpg,A lost road on the edge of strange…,"Drama, Thriller, Mystery","CiBy 2000, October Films, Asymmetrical Productions, Lost Highway Productions","United States of America, France",English,"prison, pornography, jealousy, dream, dual identity, nightmare, police, sexual frustration, gangster, insanity, paranoia, prison cell, eroticism, bedroom, violent husband, headache, motel, transformation, death row, jazz singer or musician, highway, car mechanic, hallucination, suspicion, identity crisis, surrealism, car crash, murder, los angeles, california, videotape, graphic violence"
1882,521,Dial M for Murder,8.021,2339,Released,1954-05-29,3000000,105,False,/uvd1KXopHKelymR2JbSumRupRJo.jpg,1400000,tt0046912,en,Dial M for Murder,"An ex-tennis pro carries out a plot to have his wife murdered after discovering she is having an affair, and assumes she will soon leave him for the other man anyway. When things go wrong, he improvises a new plan—to frame her for murder instead.",19.662,/2gDCAgl2iBQNuJuk6p2xtuS1ewg.jpg,If a woman answers... hang on for dear life!,"Thriller, Crime",Warner Bros. Pictures,United States of America,English,"adultery, london, england, jealousy, blackmail, detective, tennis player, marriage, letter, love, murder, theft, husband, murder plot, crime fiction writer, keys, restricted setting, the perfect murder, the perfect crime"
1883,9277,The Sting,8.02,2338,Released,1973-12-25,159616327,129,False,/tQcbNXoYU7zy1dz96npOlbDgtbq.jpg,5500000,tt0070735,en,The Sting,A novice con man teams up with an acknowledged master to avenge the murder of a mutual friend by pulling off the ultimate big con and swindling a fortune from a big-time mobster.,20.581,/4VdQopZb0lx13Me3yxE5rUXMGCI.jpg,...all it takes is a little confidence.,"Comedy, Crime, Drama","Universal Pictures, Zanuck/Brown Productions",United States of America,English,"bet, chicago, illinois, repayment, horse race, con man, mafia boss, heist, caper, ragtime, off track betting, sting operation, alley, 1930s"
1884,55,Amores Perros,7.626,2335,Released,2000-06-16,20908467,154,False,/qNQOEzm6xJ2hgWDImzkIox27aiV.jpg,2000000,tt0245712,es,Amores perros,"A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man. Their lives are catapulted into unforeseen situations instigated by the seemingly inconsequential destiny of a dog.",26.344,/vV4vlD4ool5JSsS1rB82qjCF6z8.jpg,Love. Betrayal. Death.,"Drama, Thriller","Altavista Films, Zeta Film (MX)",Mexico,Spanish,"daughter, secret love, homeless person, mexico city, mexico, money, dog fighting, dog, nonlinear timeline, multiple storylines, new mexican cinema"
1885,46738,Incendies,8.098,2334,Released,2010-09-04,6788659,131,False,/jNICaPciTja37SkbSZh4XCsA0Q6.jpg,6800000,tt1255953,fr,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",19.189,/dGrSn4SsuC2EMfF7qqq491ukcU.jpg,The search began at the opening of their mother's will.,"Drama, War, Mystery","TS Productions, Phi Group, micro_scope, Entertainment One, Téléfilm Canada, Super Écran, CNC, The Movie Network, Société Radio-Canada, Astral Media, Seville International, Sony Pictures Classics","Canada, France","French, Arabic, English","prison, rape, middle east, muslim, militia, orphanage, son, interpreter, swimming pool, massacre, checkpoint, political assassination, twins, will"
1886,843,In the Mood for Love,8.1,2334,Released,2000-09-29,14204632,99,False,/n4GJFGzsc7NinI1VeGDXIcQjtU2.jpg,150000,tt0118694,cn,花樣年華,Two neighbors become intimate after discovering that their spouses are having an affair with one another.,28.104,/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg,"Feel the heat, keep the feeling burning, let the sensation explode.","Drama, Romance","Block 2 Pictures, Orly Films, Jet Tone Films, Paradis Films, Fortissimo Films","France, Hong Kong, Netherlands","Cantonese, French, Spanish","adultery, newspaper, secret love, martial arts, lovesickness, husband wife relationship, shanghai, china, marriage crisis, married couple, singapore, deceived husband, forbidden love, neighbor, author, hong kong, extramarital affair, 1960s"
1891,599,Sunset Boulevard,8.34,2322,Released,1950-08-10,5000000,110,False,/p47ihFj4A7EpBjmPHdTj4ipyq1S.jpg,1752000,tt0043014,en,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,22.229,/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,A Hollywood Story.,Drama,Paramount,United States of America,English,"new year's eve, jealousy, loss of sense of reality, screenwriter, butler, delusion, diva, film noir, hollywood, los angeles, california, black and white, madness, aging actor, has been, silent film star, grandiose  behavior, kept man, movie studio"
1902,25376,The Secret in Their Eyes,7.987,2300,Released,2009-08-13,33965843,130,False,/fNHCogWhABNAmzk0IFdzQP5XLYj.jpg,2000000,tt1305806,es,El secreto de sus ojos,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,17.242,/dkeAwfZzwL3WvToydE3CXiY80E0.jpg,,"Crime, Mystery, Thriller, Romance, Drama","Canal+ España, 100 Bares, Tornasol Films, Ministerio de Cultura, INCAA, Haddock Films, TVE, Telefe","Argentina, Spain",Spanish,"rape, police, kidnapping, homicide, writing, investigation, partner, murder, tension, argentina, justice, legal drama, secret"
1915,339877,Loving Vincent,8.026,2287,Released,2017-06-22,42187665,95,False,/kuOvQ9TqsZwleNVNmHRJiIyzsKx.jpg,5500000,tt3262342,en,Loving Vincent,A young man arrives at the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.,19.476,/56sq57kDm7XgyXBYrgJLumo0Jac.jpg,"The truth is, we cannot speak other than by our paintings.","Animation, Drama, Mystery, History","Breakthru Films, Trademark Films, Centrum Technologii Audiowizualnych, PISF, Odra Film, Good Deed Entertainment","United Kingdom, Poland",English,"artist, investigation, letter, painter, bullying, adult animation, struggling artist, 19th century, mysterious death, controversial artist, vincent van gogh"
